,Category,Subcategory,Subsubcategory,Producto,Cantidad,Precio
214,Bebé,Alimentación infantil,Leche en polvo,Leche de continuación en polvo 2 Hero baby,Bote 800 g,8.45
215,Bebé,Alimentación infantil,Leche en polvo,Leche crecimiento en polvo 3 Hero baby,Bote 800 g,8.95
216,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con galleta Nestlé +6 meses,2 mini bricks x 250 ml,2.2
217,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta María Nestlé +6 meses,Caja 600 g,3.95
218,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con miel Nestlé Pijama +6 meses,2 mini bricks x 250 ml,2.2
219,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Nestlé +6 meses,Caja 660 g,4.2
220,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Hero baby +6 meses,Caja 410 g,3.55
221,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con cacao Nestlé +12 meses,Caja 600 g,3.8
222,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Hero baby +6 meses,Caja 410 g,3.55
223,Bebé,Alimentación infantil,Papillas,Papilla sin gluten crema de arroz Hero baby +4 meses,Caja 220 g,2.25
224,Bebé,Alimentación infantil,Papillas,Papilla maíz y arroz sin gluten Nestlé +4 meses,Caja 240 g,2.0
225,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta Hero baby +6 meses,Caja 340 g,3.45
226,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Nestlé +6 meses,Caja 600 g,3.95
227,Bodega,Cerveza,Cerveza lata,Cerveza Clásica Steinburg,12 latas x 330 ml,3.0
228,Bodega,Cerveza,Cerveza lata,Cerveza Clásica Steinburg,Lata 330 ml,0.25
229,Bodega,Cerveza,Cerveza lata,Cerveza Heineken,12 latas x 330 ml,7.32
230,Bodega,Cerveza,Cerveza lata,Cerveza Heineken,Lata 330 ml,0.74
231,Bodega,Cerveza,Cerveza lata,Cerveza Amstel,12 latas x 330 ml,5.28
232,Bodega,Cerveza,Cerveza lata,Cerveza Amstel,Lata 330 ml,0.63
233,Bodega,Cerveza,Cerveza lata,Cerveza especial Mahou,12 latas x 330 ml,8.88
234,Bodega,Cerveza,Cerveza lata,Cerveza especial Mahou,Lata 330 ml,0.74
235,Bodega,Cerveza,Cerveza lata,Cerveza clásica Mahou,12 latas x 330 ml,6.24
236,Bodega,Cerveza,Cerveza lata,Cerveza clásica Mahou,Lata 330 ml,0.64
237,Bodega,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,6 latas x 330 ml,4.98
238,Bodega,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,Lata 330 ml,0.87
239,Bodega,Cerveza,Cerveza lata,Cerveza Suave Steinburg,12 latas x 330 ml,2.76
240,Bodega,Cerveza,Cerveza lata,Cerveza Suave Steinburg,Lata 330 ml,0.23
241,Bodega,Cerveza,Cerveza lata,Cerveza especial San Miguel,12 latas x 330 ml,5.88
242,Bodega,Cerveza,Cerveza lata,Cerveza especial San Miguel,Lata 330 ml,0.62
243,Bodega,Cerveza,Cerveza lata,Cerveza Especial Steinburg,12 latas x 330 ml,3.84
244,Bodega,Cerveza,Cerveza lata,Cerveza Especial Steinburg,Lata 330 ml,0.32
245,Bodega,Cerveza,Cerveza lata,Cerveza Pils Krombacher,6 latas x 330 ml,3.0
246,Bodega,Cerveza,Cerveza lata,Cerveza Pils Krombacher,Lata 330 ml,0.5
247,Bodega,Cerveza,Cerveza lata,Cerveza Tostada 1897,9 latas x 330 ml,4.14
248,Bodega,Cerveza,Cerveza lata,Cerveza Tostada 1897,Lata 330 ml,0.46
249,Bodega,Cerveza,Cerveza lata,Cerveza doble malta,6 latas x 330 ml,3.0
250,Bodega,Cerveza,Cerveza lata,Cerveza doble malta,Lata 330 ml,0.5
251,Bodega,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,12 latas x 330 ml,5.76
252,Bodega,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,Lata 330 ml,0.48
253,Bodega,Cerveza,Cerveza lata,Cerveza tostada Turia,6 latas x 330 ml,3.3
254,Bodega,Cerveza,Cerveza lata,Cerveza tostada Turia,Lata 330 ml,0.74
255,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,6 botellas x 1 L,7.14
256,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,Botella 1 L,1.19
257,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,12 botellines x 250 ml,4.56
258,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Amstel,Botellín 250 ml,0.45
259,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,6 botellas x 1 L,4.5
260,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,0.75
261,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,6 botellas x 1 L,4.5
262,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,0.75
263,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 330 ml,3.84
264,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 330 ml,0.32
265,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 200 ml,3.48
266,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 200 ml,0.29
267,Bodega,Cerveza,Cerveza botella y botellín,Cerveza reserva 1925 Alhambra,6 botellines x 330 ml,7.38
268,Bodega,Cerveza,Cerveza botella y botellín,Cerveza reserva 1925 Alhambra,Botellín 330 ml,1.23
269,Bodega,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,6 botellines x 355 ml,5.52
270,Bodega,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,Botellín 355 ml,0.92
271,Bodega,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,4 botellines x 330 ml,4.0
272,Bodega,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,Botellín 330 ml,1.0
273,Bodega,Cerveza,Cerveza botella y botellín,Cerveza especial Mahou,12 botellines x 250 ml,6.24
274,Bodega,Cerveza,Cerveza botella y botellín,Cerveza especial Mahou,Botellín 250 ml,0.62
275,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,12 botellines x 330 ml,5.04
276,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botellín 330 ml,0.42
277,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Suave Steinburg,Botella 1 L,0.75
278,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,6 botellines x 330 ml,3.6
279,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,Botellín 330 ml,0.6
280,Bodega,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,4 botellines x 330 ml,4.4
281,Bodega,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,Botellín 330 ml,1.1
282,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Heineken,12 botellines x 250 ml,6.24
283,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Heineken,Botellín 250 ml,0.7
284,Bodega,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,12 botellines x 250 ml,6.0
285,Bodega,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,Botellín 250 ml,0.59
286,Bodega,Cerveza,Cerveza botella y botellín,Cerveza El Águila sin filtrar,6 botellines x 330 ml,5.7
287,Bodega,Cerveza,Cerveza botella y botellín,Cerveza El Águila sin filtrar,Botellín 330 ml,0.95
288,Bodega,Cerveza,Cerveza botella y botellín,Cerveza IPA aromática & amarga Especialidades 1897,4 botellines x 330 ml,5.2
289,Bodega,Cerveza,Cerveza botella y botellín,Cerveza IPA aromática & amarga Especialidades 1897,Botellín 330 ml,1.3
290,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,12 botellines x 200 ml,4.44
291,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botellín 200 ml,0.37
292,Bodega,Cerveza,Cerveza botella y botellín,Cerveza sin gluten Ambar,6 botellines x 250 ml,4.5
293,Bodega,Cerveza,Cerveza botella y botellín,Cerveza sin gluten Ambar,Botellín 250 ml,0.75
294,Bodega,Cerveza,Cerveza botella y botellín,Cerveza suave Budweiser,6 botellines x 250 ml,3.9
295,Bodega,Cerveza,Cerveza botella y botellín,Cerveza suave Budweiser,Botellín 250 ml,0.65
296,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Estrella Galicia,12 botellines x 250 ml,6.84
297,Bodega,Cerveza,Cerveza botella y botellín,Cerveza Estrella Galicia,Botellín 250 ml,0.59
298,Bodega,Cerveza,Cerveza botella y botellín,Cerveza extra 1906 reserva especial,Botellín 330 ml,1.13
299,Bodega,Cerveza,Cerveza botella y botellín,Cerveza extra 1906 reserva especial,6 botellines x 330 ml,6.78
300,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler con zumo natural de limón Steinburg,12 latas x 330 ml,4.56
301,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler con zumo natural de limón Steinburg,Lata 330 ml,0.38
302,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,6 botellas x 500 ml,3.48
303,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,Botellín 500 ml,0.58
304,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a manzana,12 botellines x 330 ml,10.8
305,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a manzana,Botellín 330 ml,0.9
306,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,6 botellines x 355 ml,7.8
307,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,Botellín 355 ml,1.3
308,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,12 latas x 330 ml,4.2
309,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,Lata 330 ml,0.35
310,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,6 botellines x 500 ml,3.18
311,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,Botellín 500 ml,0.53
312,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,6 botellines x 330 ml,7.98
313,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,Botellín 330 ml,1.4
314,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a fresa y lima,12 botellines x 330 ml,10.8
315,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a fresa y lima,Botellín 330 ml,0.9
316,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Paquete 1 kg,4.99
317,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Bote 390 g,2.49
318,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos ColaCao,Bote 325 g,3.79
319,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 760 g,5.69
320,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 383 g,3.29
321,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Paquete 1 kg,2.95
322,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 850 g,2.35
323,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 480 g,1.95
324,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,"Caja 2,5 kg",14.95
325,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos Hacendado,Bote 450 g,2.95
326,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,"Caja 2,7 kg",12.6
327,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Bote 500 g,2.0
328,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble en sobres Hacendado,Caja 6 sobres (108 g),1.05
329,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,2.55
330,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Valor,Paquete 500 g,2.85
331,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,1.75
332,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate para hacer a la taza Valor,Tableta 300 g,2.4
333,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,1.4
334,Carne,Arreglos,Arreglos,"Arreglo para puchero vacuno, cerdo y pollo",Bandeja 1 kg aprox.,5.6
335,Carne,Arreglos,Arreglos,Arreglo para arroz al horno,Bandeja 850 g aprox.,5.95
336,Carne,Arreglos,Arreglos,Hueso garrón Incarlopsa,290 g aprox.,0.87
337,Carne,Arreglos,Arreglos,Hueso vacuno,Bandeja 250 g aprox.,1.05
338,Carne,Arreglos,Arreglos,Trozo de vacuno para cocido,Bandeja 300 g aprox.,3.9
339,Carne,Arreglos,Arreglos,Compango asturiano,Paquete 250 g,2.45
340,Carne,Arreglos,Arreglos,Osobuco de cerdo,Bandeja 150 g aprox.,0.89
341,Carne,Arreglos,Arreglos,Espinazo de cerdo,Bandeja 180 g aprox.,0.77
342,Carne,Arreglos,Arreglos,Arreglo para paella con pollo y conejo,Bandeja 1 kg aprox.,6.89
343,Carne,Arreglos,Arreglos,Gallina un cuarto de pieza pesada,Bandeja 600 g aprox.,2.7
344,Carne,Arreglos,Arreglos,Manos de cerdo,Bandeja 500 g aprox.,2.6
345,Carne,Arreglos,Arreglos,Costilla de vacuno,Bandeja 250 g aprox.,2.49
346,Carne,Arreglos,Arreglos,Tocino de cerdo,Bandeja 150 g aprox.,0.67
347,Carne,Arreglos,Arreglos,Chorizo asturiano,Paquete 250 g,2.3
348,Carne,Arreglos,Arreglos,Hueso blanco de cerdo salado,Bandeja 350 g aprox.,1.22
349,Carne,Arreglos,Arreglos,Rabo de cerdo,Bandeja 250 g aprox.,1.24
350,Cereales y galletas,Cereales,Cereales,Cereales rellenos de leche Hacendado,Caja 500 g,2.35
351,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de leche Hacendado,Caja 5 bolsitas (175 g),1.8
352,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate y avellana Hacendado,Paquete 500 g,1.75
353,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de chocolate y avellanas Hacendado,Caja 5 bolsitas (175 g),1.4
354,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Miel Hacendado,Caja 400 g,1.9
355,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja 500 g,1.15
356,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja 500 g,1.55
357,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Kellogg's,Caja 500 g,2.75
358,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 450 g,2.95
359,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate negro Hacendado,Paquete 500 g,2.2
360,Cereales y galletas,Cereales,Cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja 500 g,1.45
361,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Harvest Home sin gluten,Caja 375 g,2.25
362,Cereales y galletas,Cereales,Cereales,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete 400 g,2.1
363,Cereales y galletas,Cereales,Cereales,Cereales Peanut Balls Hacendado bolas de maíz y crema de cacahuete,Caja 400 g,1.95
364,Cereales y galletas,Cereales,Cereales integrales y muesli,Copos de avena Brüggen,Caja 500 g,0.7
365,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K Classic,Caja 500 g,2.6
366,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con chocolate,Paquete 500 g,1.75
367,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K con chocolate negro,Caja 375 g,2.5
368,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja 500 g,1.7
369,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,Paquete 400 g,1.6
370,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,Caja 625 g,3.39
371,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con frutos secos,Paquete 500 g,1.75
372,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado sin azúcares añadidos,Paquete 500 g,1.65
373,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja 375 g,2.0
374,Cereales y galletas,Cereales,Cereales integrales y muesli,"Cereales copos de trigo, arroz y cebada integral Hacendado con chocolate",Caja 450 g,1.85
375,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de arroz y trigo integral Classic Hacendado,Caja 500 g,1.45
376,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado,Paquete 500 g,1.35
377,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales de trigo entero integral Weetabix,Caja 430 g,2.85
378,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con fruta,Paquete 500 g,1.65
379,Cereales y galletas,Cereales,Cereales integrales y muesli,Avena molida Hacendado,Paquete 500 g,1.0
380,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales All-Bran Kellogg's con chocolate,Caja 375 g,2.85
381,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de avena Hacendado,Paquete 500 g,1.15
382,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales y semillas granola Hacendado con frutos secos,Paquete 400 g,2.05
383,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja 500 g,1.5
384,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado con frutas,Paquete 1 kg,1.9
385,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado 50% frutas y frutos secos,Paquete 500 g,1.7
386,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de trigo integral Hacendado,Paquete 250 g,1.35
387,Cereales y galletas,Cereales,Cereales integrales y muesli,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete 400 g,1.95
388,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete 375 g,2.4
389,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Avena Crunchy Hacendado,Caja 400 g,1.8
390,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado chocolate con leche,Caja 6 barritas (120 g),1.3
391,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con chocolate blanco,Caja 6 barritas (138 g),1.2
392,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con chocolate,Caja 6 barritas (138 g),1.15
393,Cereales y galletas,Cereales,Barritas de cereales,Barritas de sésamo Schock's,Caja 6 barritas (75 g),1.15
394,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado frutos secos,Caja 6 barritas (150 g),1.0
395,Cereales y galletas,Cereales,Barritas de cereales,"Barritas de cereales Hacendado con avena, chocolate negro y naranja",Caja 6 barritas (168 g),1.2
396,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con arándanos,Caja 6 barritas (120 g),1.45
397,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Caja 4 barritas (120 g),3.1
398,Cereales y galletas,Cereales,Barritas de cereales,Barritas de frutos secos Hacendado,Caja 4 barritas (120 g),1.95
399,Cereales y galletas,Cereales,Barritas de cereales,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja 3 barritas (120 g),3.15
400,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor chocolate negro,Caja 4 barritas (120 g),3.1
401,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con albaricoque,Caja 6 barritas (150 g),1.05
402,Cereales y galletas,Cereales,Barritas de cereales,Snack con proteínas Belladieta sabor coco y chocolate negro,3 barritas x 27 g,2.6
403,Cereales y galletas,Cereales,Barritas de cereales,Barrita energética Enervit Sport sabor albaricoque,Caja 3 barritas (90 g),2.4
404,Cereales y galletas,Cereales,Barritas de cereales,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),4.9
405,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,Paquete 150 g,2.1
406,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,2 paquetes x 200 g,3.15
407,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete 225 g,2.09
408,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,2 paquetes x 200 g,3.15
409,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,Paquete 200 g,1.96
410,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Salchichón de pavo Hacendado lonchas,"4 paquetes x 37,5 g",2.25
411,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo 0% m.g Hacendado al corte,Paquete 200 g,1.98
412,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Lomo de pavo Hacendado lonchas,4 paquetes x 25 g,2.17
413,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g",2.2
414,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Tiras de pechuga pollo al horno Hacendado,Paquete 140 g,2.0
415,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Jamón de pavo Hacendado finas lonchas,Paquete 225 g,1.55
416,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Dados de pavo Hacendado,2 paquetes x 100 g,2.05
